Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
469,3,2014-08-13,8579,1233,1,0,0,1
470,3,2014-08-13,9470,1359,1,0,0,1
472,3,2014-08-13,4002,581,1,0,0,1
473,3,2014-08-13,2318,368,1,0,0,1
474,3,2014-08-13,6234,678,1,0,0,1
475,3,2014-08-13,4622,764,1,0,0,1
476,3,2014-08-13,4951,636,1,0,0,1
478,3,2014-08-13,5512,613,1,0,0,1
479,3,2014-08-13,9143,1229,1,0,0,1
480,3,2014-08-13,4209,551,1,0,0,1
481,3,2014-08-13,4182,395,1,0,0,1
482,3,2014-08-13,5717,708,1,0,0,1
483,3,2014-08-13,4224,592,1,0,0,1
484,3,2014-08-13,4597,524,1,0,0,1
486,3,2014-08-13,3057,432,1,0,0,1
487,3,2014-08-13,5619,531,1,0,0,1
488,3,2014-08-13,2672,325,1,0,0,1
489,3,2014-08-13,5148,515,1,0,0,1
491,3,2014-08-13,5063,417,1,0,0,1
493,3,2014-08-13,6053,660,1,0,0,1
494,3,2014-08-13,6225,947,1,0,0,1
495,3,2014-08-13,4061,306,1,0,0,1
496,3,2014-08-13,6109,743,1,0,0,1
497,3,2014-08-13,7082,863,1,0,0,1
499,3,2014-08-13,5036,689,1,0,0,1
502,3,2014-08-13,8521,1222,1,0,0,1
503,3,2014-08-13,5469,403,1,0,0,1
504,3,2014-08-13,4938,747,1,0,0,1
505,3,2014-08-13,3895,473,1,0,0,1
506,3,2014-08-13,6341,826,1,0,0,1
507,3,2014-08-13,5987,552,1,0,0,1
508,3,2014-08-13,5301,536,1,0,0,1
509,3,2014-08-13,4851,447,1,0,0,1
510,3,2014-08-13,6259,737,1,0,0,1
511,3,2014-08-13,4567,716,1,0,0,1
513,3,2014-08-13,13182,1730,1,0,0,1
515,3,2014-08-13,6583,568,1,0,0,1
516,3,2014-08-13,4183,616,1,0,0,1
517,3,2014-08-13,4451,547,1,0,0,1
519,3,2014-08-13,3950,458,1,0,0,1
520,3,2014-08-13,3634,447,1,0,0,1
521,3,2014-08-13,3733,316,1,0,0,1
523,3,2014-08-13,11625,1417,1,0,0,1
524,3,2014-08-13,7742,881,1,0,0,1
525,3,2014-08-13,8547,775,1,0,0,1
526,3,2014-08-13,8337,1250,1,0,0,1
527,3,2014-08-13,8465,871,1,0,0,1
528,3,2014-08-13,8332,791,1,0,0,1
529,3,2014-08-13,5763,587,1,0,0,1
530,3,2014-08-13,7898,1343,1,0,0,1
531,3,2014-08-13,5117,625,1,0,0,1
532,3,2014-08-13,8565,1064,1,0,0,1
533,3,2014-08-13,7516,673,1,0,0,1
535,3,2014-08-13,6219,777,1,0,0,1
536,3,2014-08-13,6468,743,1,0,0,1
537,3,2014-08-13,3894,437,1,0,0,1
538,3,2014-08-13,3135,472,1,0,0,1
541,3,2014-08-13,6193,775,1,0,0,1
543,3,2014-08-13,1998,209,1,0,0,1
544,3,2014-08-13,10841,1531,1,0,0,1
545,3,2014-08-13,8503,887,1,0,0,1
546,3,2014-08-13,10734,1504,1,0,0,1
548,3,2014-08-13,3497,303,1,0,0,1
549,3,2014-08-13,3739,495,1,0,0,1
550,3,2014-08-13,4175,399,1,0,0,1
551,3,2014-08-13,5385,791,1,0,0,1
552,3,2014-08-13,5587,588,1,0,0,1
553,3,2014-08-13,6151,571,1,0,0,1
554,3,2014-08-13,5129,708,1,0,0,1
556,3,2014-08-13,6201,805,1,0,0,1
557,3,2014-08-13,3167,619,1,0,0,1
558,3,2014-08-13,2721,412,1,0,0,1
559,3,2014-08-13,4428,659,1,0,0,1
560,3,2014-08-13,10143,1334,1,0,0,1
561,3,2014-08-13,6082,639,1,0,0,1
562,3,2014-08-13,14392,2679,1,0,0,1
563,3,2014-08-13,4270,618,1,0,0,1
564,3,2014-08-13,4131,409,1,0,0,1
565,3,2014-08-13,5223,768,1,0,0,1
566,3,2014-08-13,3703,435,1,0,0,1
567,3,2014-08-13,4341,589,1,0,0,1
568,3,2014-08-13,3542,308,1,0,0,1
569,3,2014-08-13,3953,636,1,0,0,1
570,3,2014-08-13,3220,564,1,0,0,1
572,3,2014-08-13,5862,500,1,0,0,1
574,3,2014-08-13,6314,521,1,0,0,1
576,3,2014-08-13,5174,708,1,0,0,1
577,3,2014-08-13,4265,484,1,0,0,1
578,3,2014-08-13,8641,951,1,0,0,1
579,3,2014-08-13,6543,794,1,0,0,1
580,3,2014-08-13,8669,1508,1,0,0,1
581,3,2014-08-13,3733,471,1,0,0,1
582,3,2014-08-13,4511,590,1,0,0,1
583,3,2014-08-13,3232,373,1,0,0,1
584,3,2014-08-13,3574,360,1,0,0,1
585,3,2014-08-13,4267,660,1,0,0,1
586,3,2014-08-13,14691,2463,1,0,0,1
588,3,2014-08-13,5200,558,1,0,0,1
589,3,2014-08-13,3842,475,1,0,0,1
590,3,2014-08-13,3435,271,1,0,0,1
591,3,2014-08-13,3937,314,1,0,0,1
592,3,2014-08-13,3338,480,1,0,0,1
593,3,2014-08-13,8592,1187,1,0,0,1
594,3,2014-08-13,3612,457,1,0,0,1
595,3,2014-08-13,11707,1474,1,0,0,1
596,3,2014-08-13,4066,725,1,0,0,1
597,3,2014-08-13,4207,630,1,0,0,1
599,3,2014-08-13,7097,694,1,0,0,1
600,3,2014-08-13,5408,521,1,0,0,1
601,3,2014-08-13,3654,327,1,0,0,1
602,3,2014-08-13,4813,492,1,0,0,1
603,3,2014-08-13,4297,604,1,0,0,1
605,3,2014-08-13,5364,404,1,0,0,1
606,3,2014-08-13,4311,541,1,0,0,1
607,3,2014-08-13,2904,373,1,0,0,1
608,3,2014-08-13,7407,834,1,0,0,1
609,3,2014-08-13,3757,485,1,0,0,1
610,3,2014-08-13,2803,410,1,0,0,1
613,3,2014-08-13,5070,866,1,0,0,1
614,3,2014-08-13,5792,916,1,0,0,1
615,3,2014-08-13,7230,1025,1,0,0,1
616,3,2014-08-13,6114,630,1,0,0,1
617,3,2014-08-13,5347,547,1,0,0,1
618,3,2014-08-13,5820,448,1,0,0,1
621,3,2014-08-13,4354,660,1,0,0,1
622,3,2014-08-13,3886,395,1,0,0,1
623,3,2014-08-13,5116,668,1,0,0,1
624,3,2014-08-13,5757,609,1,0,0,1
625,3,2014-08-13,4830,528,1,0,0,1
626,3,2014-08-13,7791,704,1,0,0,1
627,3,2014-08-13,4251,448,1,0,0,1
628,3,2014-08-13,4848,649,1,0,0,1
630,3,2014-08-13,5483,732,1,0,0,1
631,3,2014-08-13,4511,562,1,0,0,1
632,3,2014-08-13,5416,719,1,0,0,1
634,3,2014-08-13,5569,603,1,0,0,1
635,3,2014-08-13,4181,489,1,0,0,1
639,3,2014-08-13,4188,442,1,0,0,1
640,3,2014-08-13,9353,752,1,0,0,1
641,3,2014-08-13,4715,430,1,0,0,1
642,3,2014-08-13,3269,455,1,0,0,1
643,3,2014-08-13,6249,874,1,0,0,1
645,3,2014-08-13,6756,865,1,0,0,1
647,3,2014-08-13,4080,538,1,0,0,1
648,3,2014-08-13,4665,492,1,0,0,1
649,3,2014-08-13,3091,365,1,0,0,1
651,3,2014-08-13,5173,717,1,0,0,1
652,3,2014-08-13,4816,550,1,0,0,1
653,3,2014-08-13,4436,427,1,0,0,1
654,3,2014-08-13,5014,602,1,0,0,1
655,3,2014-08-13,6487,629,1,0,0,1
656,3,2014-08-13,2493,267,1,0,0,1
657,3,2014-08-13,5026,689,1,0,0,1
658,3,2014-08-13,4842,542,1,0,0,1
659,3,2014-08-13,4206,520,1,0,0,1
661,3,2014-08-13,5533,413,1,0,0,1
662,3,2014-08-13,5545,558,1,0,0,1
663,3,2014-08-13,3552,584,1,0,0,1
664,3,2014-08-13,3995,528,1,0,0,1
665,3,2014-08-13,6363,1083,1,0,0,1
666,3,2014-08-13,5520,553,1,0,0,1
667,3,2014-08-13,5908,625,1,0,0,1
668,3,2014-08-13,6953,992,1,0,0,1
672,3,2014-08-13,7428,1271,1,0,0,1
673,3,2014-08-13,5854,491,1,0,0,1
674,3,2014-08-13,6743,994,1,0,0,1
675,3,2014-08-13,2755,304,1,0,0,1
676,3,2014-08-13,6653,1606,1,0,0,1
678,3,2014-08-13,5273,658,1,0,0,1
679,3,2014-08-13,7642,934,1,0,0,1
680,3,2014-08-13,4164,670,1,0,0,1
681,3,2014-08-13,2727,370,1,0,0,1
682,3,2014-08-13,8270,1414,1,0,0,1
683,3,2014-08-13,6509,759,1,0,0,1
685,3,2014-08-13,4636,532,1,0,0,1
686,3,2014-08-13,4945,630,1,0,0,1
687,3,2014-08-13,7463,659,1,0,0,1
688,3,2014-08-13,3144,341,1,0,0,1
689,3,2014-08-13,5614,603,1,0,0,1
690,3,2014-08-13,3979,638,1,0,0,1
691,3,2014-08-13,6233,473,1,0,0,1
692,3,2014-08-13,4477,625,1,0,0,1
693,3,2014-08-13,3968,322,1,0,0,1
695,3,2014-08-13,3968,432,1,0,0,1
696,3,2014-08-13,6278,882,1,0,0,1
697,3,2014-08-13,7958,839,1,0,0,1
698,3,2014-08-13,12332,1600,1,0,0,1
699,3,2014-08-13,5034,649,1,0,0,1
700,3,2014-08-13,3359,455,1,0,0,1
703,3,2014-08-13,2742,285,1,0,0,1
704,3,2014-08-13,9035,1036,1,0,0,1
705,3,2014-08-13,5711,798,1,0,0,1
707,3,2014-08-13,7090,823,1,0,0,1
708,3,2014-08-13,0,0,0,0,0,1
709,3,2014-08-13,9790,1338,1,0,0,1
713,3,2014-08-13,9324,1278,1,0,0,1
714,3,2014-08-13,3694,282,1,0,0,1
715,3,2014-08-13,5613,675,1,0,0,1
717,3,2014-08-13,3153,407,1,0,0,1
718,3,2014-08-13,5736,610,1,0,0,1
720,3,2014-08-13,5454,641,1,0,0,1
721,3,2014-08-13,5582,589,1,0,0,1
722,3,2014-08-13,8042,1437,1,0,0,1
723,3,2014-08-13,5429,461,1,0,0,1
724,3,2014-08-13,5164,596,1,0,0,1
725,3,2014-08-13,4682,507,1,0,0,1
726,3,2014-08-13,8385,885,1,0,0,1
727,3,2014-08-13,3434,358,1,0,0,1
728,3,2014-08-13,4530,377,1,0,0,1
729,3,2014-08-13,8379,958,1,0,0,1
730,3,2014-08-13,5563,748,1,0,0,1
731,3,2014-08-13,7499,855,1,0,0,1
732,3,2014-08-13,7320,912,1,0,0,1
733,3,2014-08-13,14406,3531,1,0,0,1
734,3,2014-08-13,3711,409,1,0,0,1
735,3,2014-08-13,4265,451,1,0,0,1
737,3,2014-08-13,4600,725,1,0,0,1
738,3,2014-08-13,7130,615,1,0,0,1
740,3,2014-08-13,4875,383,1,0,0,1
741,3,2014-08-13,5776,790,1,0,0,1
742,3,2014-08-13,5517,671,1,0,0,1
743,3,2014-08-13,3081,370,1,0,0,1
745,3,2014-08-13,6303,775,1,0,0,1
746,3,2014-08-13,4400,412,1,0,0,1
747,3,2014-08-13,5819,551,1,0,0,1
748,3,2014-08-13,4535,410,1,0,0,1
749,3,2014-08-13,3319,479,1,0,0,1
751,3,2014-08-13,3373,507,1,0,0,1
752,3,2014-08-13,3855,396,1,0,0,1
753,3,2014-08-13,5728,594,1,0,0,1
754,3,2014-08-13,5672,770,1,0,0,1
755,3,2014-08-13,7983,760,1,0,0,1
756,3,2014-08-13,13971,2146,1,0,0,1
757,3,2014-08-13,4742,432,1,0,0,1
758,3,2014-08-13,3690,509,1,0,0,1
759,3,2014-08-13,6038,770,1,0,0,1
760,3,2014-08-13,6952,1168,1,0,0,1
761,3,2014-08-13,7112,853,1,0,0,1
762,3,2014-08-13,2652,274,1,0,0,1
763,3,2014-08-13,4995,504,1,0,0,1
764,3,2014-08-13,2930,337,1,0,0,1
765,3,2014-08-13,8673,698,1,0,0,1
767,3,2014-08-13,4964,566,1,0,0,1
768,3,2014-08-13,9962,1109,1,0,0,1
769,3,2014-08-13,11809,3670,1,0,0,1
770,3,2014-08-13,5242,675,1,0,0,1
772,3,2014-08-13,2969,410,1,0,0,1
773,3,2014-08-13,4730,669,1,0,0,1
774,3,2014-08-13,4316,614,1,0,0,1
776,3,2014-08-13,4073,474,1,0,0,1
777,3,2014-08-13,3371,310,1,0,0,1
779,3,2014-08-13,6266,655,1,0,0,1
780,3,2014-08-13,5038,662,1,0,0,1
781,3,2014-08-13,3669,535,1,0,0,1
782,3,2014-08-13,4289,420,1,0,0,1
783,3,2014-08-13,5474,591,1,0,0,1
784,3,2014-08-13,7070,776,1,0,0,1
785,3,2014-08-13,4823,466,1,0,0,1
786,3,2014-08-13,3132,533,1,0,0,1
787,3,2014-08-13,8253,1000,1,0,0,1
788,3,2014-08-13,14301,1480,1,0,0,1
789,3,2014-08-13,2987,385,1,0,0,1
790,3,2014-08-13,5705,558,1,0,0,1
791,3,2014-08-13,6019,732,1,0,0,1
792,3,2014-08-13,5892,589,1,0,0,1
793,3,2014-08-13,2959,333,1,0,0,1
794,3,2014-08-13,2690,464,1,0,0,1
795,3,2014-08-13,2657,357,1,0,0,1
796,3,2014-08-13,6006,583,1,0,0,1
798,3,2014-08-13,5886,823,1,0,0,1
799,3,2014-08-13,7974,772,1,0,0,1
800,3,2014-08-13,3381,329,1,0,0,1
801,3,2014-08-13,4249,442,1,0,0,1
802,3,2014-08-13,4620,396,1,0,0,1
803,3,2014-08-13,3885,365,1,0,0,1
807,3,2014-08-13,6584,726,1,0,0,1
808,3,2014-08-13,5524,479,1,0,0,1
809,3,2014-08-13,6577,688,1,0,0,1
810,3,2014-08-13,4489,386,1,0,0,1
811,3,2014-08-13,3411,667,1,0,0,1
812,3,2014-08-13,5556,720,1,0,0,1
813,3,2014-08-13,4328,496,1,0,0,1
814,3,2014-08-13,6759,575,1,0,0,1
816,3,2014-08-13,3837,587,1,0,0,1
817,3,2014-08-13,19142,2912,1,0,0,1
818,3,2014-08-13,4120,475,1,0,0,1
819,3,2014-08-13,5049,467,1,0,0,1
821,3,2014-08-13,5874,782,1,0,0,1
822,3,2014-08-13,5913,544,1,0,0,1
823,3,2014-08-13,4837,490,1,0,0,1
824,3,2014-08-13,6700,917,1,0,0,1
826,3,2014-08-13,6983,687,1,0,0,1
827,3,2014-08-13,11435,1762,1,0,0,1
828,3,2014-08-13,3764,469,1,0,0,1
829,3,2014-08-13,4346,626,1,0,0,1
830,3,2014-08-13,6064,583,1,0,0,1
831,3,2014-08-13,10451,1407,1,0,0,1
832,3,2014-08-13,4446,383,1,0,0,1
833,3,2014-08-13,3852,399,1,0,0,1
834,3,2014-08-13,4862,576,1,0,0,1
835,3,2014-08-13,3652,534,1,0,0,1
836,3,2014-08-13,5100,670,1,0,0,1
837,3,2014-08-13,3477,461,1,0,0,1
838,3,2014-08-13,6109,710,1,0,0,1
839,3,2014-08-13,4634,633,1,0,0,1
840,3,2014-08-13,6161,1029,1,0,0,1
841,3,2014-08-13,2054,362,1,0,0,1
843,3,2014-08-13,5873,796,1,0,0,1
844,3,2014-08-13,3109,394,1,0,0,1
845,3,2014-08-13,3996,303,1,0,0,1
846,3,2014-08-13,8268,857,1,0,0,1
847,3,2014-08-13,6040,887,1,0,0,1
848,3,2014-08-13,4989,574,1,0,0,1
849,3,2014-08-13,6955,797,1,0,0,1
850,3,2014-08-13,4941,552,1,0,0,1
852,3,2014-08-13,3442,464,1,0,0,1
853,3,2014-08-13,7010,839,1,0,0,1
854,3,2014-08-13,4569,536,1,0,0,1
855,3,2014-08-13,4369,526,1,0,0,1
856,3,2014-08-13,5529,855,1,0,0,1
857,3,2014-08-13,6069,789,1,0,0,1
860,3,2014-08-13,3935,604,1,0,0,1
861,3,2014-08-13,3256,465,1,0,0,1
862,3,2014-08-13,7233,1002,1,0,0,1
863,3,2014-08-13,7569,996,1,0,0,1
864,3,2014-08-13,3186,468,1,0,0,1
865,3,2014-08-13,4799,416,1,0,0,1
866,3,2014-08-13,4953,358,1,0,0,1
867,3,2014-08-13,4171,438,1,0,0,1
868,3,2014-08-13,7056,483,1,0,0,1
869,3,2014-08-13,4715,731,1,0,0,1
870,3,2014-08-13,5766,816,1,0,0,1
871,3,2014-08-13,5371,408,1,0,0,1
872,3,2014-08-13,7059,681,1,0,0,1
873,3,2014-08-13,3516,453,1,0,0,1
874,3,2014-08-13,3415,418,1,0,0,1
875,3,2014-08-13,3200,329,1,0,0,1
876,3,2014-08-13,7102,881,1,0,0,1
877,3,2014-08-13,6446,992,1,0,0,1
878,3,2014-08-13,6971,742,1,0,0,1
880,3,2014-08-13,5937,621,1,0,0,1
881,3,2014-08-13,3958,671,1,0,0,1
882,3,2014-08-13,4678,673,1,0,0,1
883,3,2014-08-13,3471,390,1,0,0,1
885,3,2014-08-13,5586,827,1,0,0,1
886,3,2014-08-13,5144,592,1,0,0,1
887,3,2014-08-13,4918,483,1,0,0,1
888,3,2014-08-13,6584,628,1,0,0,1
889,3,2014-08-13,3048,357,1,0,0,1
891,3,2014-08-13,6642,993,1,0,0,1
892,3,2014-08-13,5663,613,1,0,0,1
894,3,2014-08-13,7048,985,1,0,0,1
895,3,2014-08-13,7245,693,1,0,0,1
896,3,2014-08-13,5878,989,1,0,0,1
897,3,2014-08-13,3524,366,1,0,0,1
898,3,2014-08-13,5479,616,1,0,0,1
899,3,2014-08-13,3938,465,1,0,0,1
901,3,2014-08-13,5311,526,1,0,0,1
905,3,2014-08-13,5394,889,1,0,0,1
906,3,2014-08-13,7787,917,1,0,0,1
907,3,2014-08-13,5380,754,1,0,0,1
908,3,2014-08-13,3241,312,1,0,0,1
910,3,2014-08-13,4211,500,1,0,0,1
911,3,2014-08-13,8416,841,1,0,0,1
912,3,2014-08-13,4883,661,1,0,0,1
913,3,2014-08-13,5594,821,1,0,0,1
914,3,2014-08-13,7418,969,1,0,0,1
916,3,2014-08-13,3937,535,1,0,0,1
917,3,2014-08-13,5343,673,1,0,0,1
918,3,2014-08-13,4608,537,1,0,0,1
921,3,2014-08-13,7852,971,1,0,0,1
922,3,2014-08-13,5051,528,1,0,0,1
923,3,2014-08-13,4192,610,1,0,0,1
924,3,2014-08-13,3929,426,1,0,0,1
925,3,2014-08-13,6395,1188,1,0,0,1
926,3,2014-08-13,5077,425,1,0,0,1
927,3,2014-08-13,4886,738,1,0,0,1
928,3,2014-08-13,5584,534,1,0,0,1
929,3,2014-08-13,4855,629,1,0,0,1
930,3,2014-08-13,4774,925,1,0,0,1
931,3,2014-08-13,5189,749,1,0,0,1
933,3,2014-08-13,6697,919,1,0,0,1
934,3,2014-08-13,5403,581,1,0,0,1
935,3,2014-08-13,4581,575,1,0,0,1
936,3,2014-08-13,5590,744,1,0,0,1
937,3,2014-08-13,4704,405,1,0,0,1
938,3,2014-08-13,7822,844,1,0,0,1
939,3,2014-08-13,4347,449,1,0,0,1
940,3,2014-08-13,6081,670,1,0,0,1
942,3,2014-08-13,4670,394,1,0,0,1
943,3,2014-08-13,5807,529,1,0,0,1
944,3,2014-08-13,6002,1064,1,0,0,1
945,3,2014-08-13,3502,473,1,0,0,1
946,3,2014-08-13,3052,421,1,0,0,1
947,3,2014-08-13,6171,986,1,0,0,1
948,3,2014-08-13,6331,1517,1,0,0,1
949,3,2014-08-13,4078,461,1,0,0,1
950,3,2014-08-13,4187,406,1,0,0,1
951,3,2014-08-13,6422,591,1,0,0,1
953,3,2014-08-13,4264,483,1,0,0,1
954,3,2014-08-13,6267,925,1,0,0,1
955,3,2014-08-13,3700,367,1,0,0,1
956,3,2014-08-13,3056,435,1,0,0,1
957,3,2014-08-13,6563,754,1,0,0,1
958,3,2014-08-13,3138,501,1,0,0,1
959,3,2014-08-13,5619,664,1,0,0,1
960,3,2014-08-13,4900,432,1,0,0,1
961,3,2014-08-13,5494,593,1,0,0,1
962,3,2014-08-13,4693,695,1,0,0,1
963,3,2014-08-13,8358,870,1,0,0,1
964,3,2014-08-13,7836,1147,1,0,0,1
965,3,2014-08-13,7663,891,1,0,0,1
966,3,2014-08-13,3682,533,1,0,0,1
967,3,2014-08-13,6348,735,1,0,0,1
968,3,2014-08-13,5498,754,1,0,0,1
969,3,2014-08-13,2819,520,1,0,0,1
970,3,2014-08-13,2504,355,1,0,0,1
971,3,2014-08-13,6150,843,1,0,0,1
972,3,2014-08-13,2763,363,1,0,0,1
973,3,2014-08-13,6232,786,1,0,0,1
975,3,2014-08-13,6217,619,1,0,0,1
976,3,2014-08-13,5779,664,1,0,0,1
978,3,2014-08-13,5479,833,1,0,0,1
979,3,2014-08-13,4071,470,1,0,0,1
980,3,2014-08-13,5359,455,1,0,0,1
981,3,2014-08-13,4701,578,1,0,0,1
982,3,2014-08-13,7075,643,1,0,0,1
983,3,2014-08-13,7018,1087,1,0,0,1
984,3,2014-08-13,4114,627,1,0,0,1
985,3,2014-08-13,5991,619,1,0,0,1
986,3,2014-08-13,4585,641,1,0,0,1
987,3,2014-08-13,5455,763,1,0,0,1
988,3,2014-08-13,4243,746,1,0,0,1
990,3,2014-08-13,4571,464,1,0,0,1
991,3,2014-08-13,3390,379,1,0,0,1
992,3,2014-08-13,4422,561,1,0,0,1
993,3,2014-08-13,5428,595,1,0,0,1
994,3,2014-08-13,2886,320,1,0,0,1
995,3,2014-08-13,7236,651,1,0,0,1
996,3,2014-08-13,4964,587,1,0,0,1
997,3,2014-08-13,3289,308,1,0,0,1
998,3,2014-08-13,3277,419,1,0,0,1
999,3,2014-08-13,7606,600,1,0,0,1
1001,3,2014-08-13,4046,501,1,0,0,1
1002,3,2014-08-13,4037,515,1,0,0,1
1003,3,2014-08-13,4239,501,1,0,0,1
1005,3,2014-08-13,5676,899,1,0,0,1
1006,3,2014-08-13,4646,744,1,0,0,1
1007,3,2014-08-13,5312,704,1,0,0,1
1008,3,2014-08-13,4265,629,1,0,0,1
1010,3,2014-08-13,6525,626,1,0,0,1
1011,3,2014-08-13,6831,878,1,0,0,1
1013,3,2014-08-13,3246,414,1,0,0,1
1014,3,2014-08-13,10418,1206,1,0,0,1
1015,3,2014-08-13,5149,433,1,0,0,1
1016,3,2014-08-13,3366,389,1,0,0,1
1017,3,2014-08-13,5789,911,1,0,0,1
1018,3,2014-08-13,9755,1204,1,0,0,1
1020,3,2014-08-13,6333,794,1,0,0,1
1021,3,2014-08-13,6946,872,1,0,0,1
1022,3,2014-08-13,5852,731,1,0,0,1
1023,3,2014-08-13,4861,501,1,0,0,1
1024,3,2014-08-13,4076,614,1,0,0,1
1025,3,2014-08-13,5535,677,1,0,0,1
1026,3,2014-08-13,6829,920,1,0,0,1
1028,3,2014-08-13,3505,415,1,0,0,1
1029,3,2014-08-13,4427,636,1,0,0,1
1030,3,2014-08-13,3193,313,1,0,0,1
1031,3,2014-08-13,3033,314,1,0,0,1
1032,3,2014-08-13,7402,796,1,0,0,1
1033,3,2014-08-13,10122,1034,1,0,0,1
1034,3,2014-08-13,5041,568,1,0,0,1
1035,3,2014-08-13,3717,475,1,0,0,1
1036,3,2014-08-13,3657,389,1,0,0,1
1037,3,2014-08-13,5753,726,1,0,0,1
1039,3,2014-08-13,10955,1389,1,0,0,1
1040,3,2014-08-13,6870,743,1,0,0,1
1042,3,2014-08-13,2819,441,1,0,0,1
1043,3,2014-08-13,6436,1000,1,0,0,1
1044,3,2014-08-13,5121,769,1,0,0,1
1045,3,2014-08-13,8959,1148,1,0,0,1
1046,3,2014-08-13,6599,570,1,0,0,1
1047,3,2014-08-13,3676,472,1,0,0,1
1048,3,2014-08-13,5025,410,1,0,0,1
1050,3,2014-08-13,5793,425,1,0,0,1
1051,3,2014-08-13,5392,775,1,0,0,1
1052,3,2014-08-13,5823,658,1,0,0,1
1053,3,2014-08-13,7110,898,1,0,0,1
1054,3,2014-08-13,4784,539,1,0,0,1
1055,3,2014-08-13,6157,840,1,0,0,1
1057,3,2014-08-13,4805,533,1,0,0,1
1058,3,2014-08-13,5130,560,1,0,0,1
1059,3,2014-08-13,6308,952,1,0,0,1
1060,3,2014-08-13,6475,746,1,0,0,1
1061,3,2014-08-13,5945,456,1,0,0,1
1062,3,2014-08-13,4437,440,1,0,0,1
1063,3,2014-08-13,3035,433,1,0,0,1
1064,3,2014-08-13,8002,918,1,0,0,1
1066,3,2014-08-13,8300,911,1,0,0,1
1068,3,2014-08-13,3938,249,1,0,0,1
1069,3,2014-08-13,6510,951,1,0,0,1
1070,3,2014-08-13,5867,733,1,0,0,1
1071,3,2014-08-13,4741,631,1,0,0,1
1072,3,2014-08-13,5741,584,1,0,0,1
1073,3,2014-08-13,6455,887,1,0,0,1
1074,3,2014-08-13,4023,462,1,0,0,1
1075,3,2014-08-13,9216,1016,1,0,0,1
1076,3,2014-08-13,3404,481,1,0,0,1
1077,3,2014-08-13,3163,416,1,0,0,1
1078,3,2014-08-13,5104,418,1,0,0,1
1079,3,2014-08-13,6180,557,1,0,0,1
1081,3,2014-08-13,4591,827,1,0,0,1
1082,3,2014-08-13,6280,965,1,0,0,1
1083,3,2014-08-13,3465,263,1,0,0,1
1084,3,2014-08-13,4583,600,1,0,0,1
1085,3,2014-08-13,6546,735,1,0,0,1
1086,3,2014-08-13,4661,605,1,0,0,1
1087,3,2014-08-13,4617,493,1,0,0,1
1088,3,2014-08-13,3734,381,1,0,0,1
1089,3,2014-08-13,7421,841,1,0,0,1
1090,3,2014-08-13,5570,810,1,0,0,1
1091,3,2014-08-13,5827,587,1,0,0,1
1093,3,2014-08-13,7028,764,1,0,0,1
1095,3,2014-08-13,4002,650,1,0,0,1
1096,3,2014-08-13,4583,550,1,0,0,1
1097,3,2014-08-13,8029,1921,1,0,0,1
1098,3,2014-08-13,4454,663,1,0,0,1
1099,3,2014-08-13,10224,1330,1,0,0,1
1100,3,2014-08-13,3319,506,1,0,0,1
1101,3,2014-08-13,7566,828,1,0,0,1
1103,3,2014-08-13,3395,303,1,0,0,1
1105,3,2014-08-13,3647,475,1,0,0,1
1106,3,2014-08-13,4029,467,1,0,0,1
1108,3,2014-08-13,4429,494,1,0,0,1
1110,3,2014-08-13,3216,416,1,0,0,1
1111,3,2014-08-13,3791,374,1,0,0,1
1112,3,2014-08-13,6545,623,1,0,0,1
1113,3,2014-08-13,5462,591,1,0,0,1
1114,3,2014-08-13,18565,3442,1,0,0,1
1115,3,2014-08-13,4485,351,1,0,0,1
1,2,2014-08-12,3185,421,1,0,0,1
2,2,2014-08-12,4319,535,1,0,0,1
3,2,2014-08-12,5431,696,1,0,0,1
4,2,2014-08-12,7896,1130,1,0,0,1
5,2,2014-08-12,3831,529,1,0,0,1
6,2,2014-08-12,4140,528,1,0,0,1
7,2,2014-08-12,11089,1334,1,0,0,1
8,2,2014-08-12,4351,606,1,0,0,1
9,2,2014-08-12,4911,462,1,0,0,1
10,2,2014-08-12,4672,475,1,0,0,1
11,2,2014-08-12,7214,1079,1,0,0,1
12,2,2014-08-12,5076,708,1,0,0,1
14,2,2014-08-12,4567,620,1,0,0,1
15,2,2014-08-12,4888,504,1,0,0,1
16,2,2014-08-12,6601,757,1,0,0,1
17,2,2014-08-12,5440,793,1,0,0,1
18,2,2014-08-12,5171,608,1,0,0,1
19,2,2014-08-12,5532,581,1,0,0,1
21,2,2014-08-12,3296,379,1,0,0,1
23,2,2014-08-12,3718,389,1,0,0,1
24,2,2014-08-12,7500,727,1,0,0,1
25,2,2014-08-12,9212,1359,1,0,0,1
26,2,2014-08-12,4511,445,1,0,0,1
27,2,2014-08-12,7515,999,1,0,0,1
28,2,2014-08-12,4373,546,1,0,0,1
29,2,2014-08-12,6344,576,1,0,0,1
30,2,2014-08-12,4296,680,1,0,0,1
31,2,2014-08-12,5088,483,1,0,0,1
33,2,2014-08-12,6437,694,1,0,0,1
34,2,2014-08-12,6249,893,1,0,0,1
35,2,2014-08-12,7302,636,1,0,0,1
37,2,2014-08-12,4906,636,1,0,0,1
38,2,2014-08-12,4311,400,1,0,0,1
39,2,2014-08-12,3321,491,1,0,0,1
40,2,2014-08-12,4774,716,1,0,0,1
